,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
231,231,5.0,0.02,600,500000.0,17.15,2.43,0.81,,0.5999999999999999,500000.0,100.0,600.0,0.5612993439863919,0.0552259545064511,0.0424996740411095,1.9599795437102555e-05,-1.8862774530208932e-06,1895172320249669.2,1399906792299349.5,1183027902790279.2,1034000000000000.0,922100000000000.0,1.0948014614828605,109.48014614828602,2074837425971201.2,1532620002149110.2,1295180676949800.5,1132024711173277.5,1009516427633345.6,0.0493355193032326,0.0364426642560463,0.0307968279774599,0.0269173026718869,0.0240042986399872,0.0281573446881009,0.0207989836390147,0.017576725914886,0.0153625578510246,0.0137000141145357
232,232,5.0,0.02,610,500000.0,17.15,2.43,0.81,,0.6100000000000001,500000.0,100.0,610.0,0.6097434296133202,0.0548247692223123,0.042111037376245,4.052090724649319e-06,-2.1213864702831483e-06,1881248421558036.0,1396517421366594.2,1181317761785121.5,1034000000000000.0,922100000000000.0,1.0004209373985191,100.04209373985194,1882040309374575.5,1397105267776931.5,1181815022610592.0,1034435249270069.0,922488146375174.8,0.0498021371676354,0.0369698926409152,0.0312729294742809,0.0273729982926375,0.0244106786514903,0.0283788111973347,0.0210665979998158,0.0178202906865395,0.0155979882517278,0.0139099661188764
233,233,5.0,0.02,620,500000.0,17.15,2.43,0.81,,0.62,500000.0,100.0,620.0,0.5997132791912894,0.0543319930953588,0.0415578130776073,3.802639345651688e-06,5.432100356260016e-07,1867324522866402.5,1393128050433839.8,1179614401907763.2,1034000000000000.0,922100000000000.0,1.0478080902778673,104.78080902778672,1956597742233674.8,1459730842037609.8,1236009513727241.5,1083433565347314.6,966183840045221.2,0.0502606108575133,0.0374972137730294,0.0317503142545332,0.0278309800949296,0.0248190974328187,0.0285896516843283,0.0213294717794591,0.0180604733989095,0.0158310456910925,0.0141178019649481
234,234,5.0,0.02,630,500000.0,17.15,2.43,0.81,,0.63,500000.0,100.0,630.0,0.6295314050292063,0.0541423324361673,0.0416117210503374,-2.700924482284215e-06,8.308983784322885e-06,1853400624174768.5,1389707159587263.8,1177455797101449.5,1034000000000000.0,922100000000000.0,1.000746290693986,100.0746290693986,1854783799812818.0,1390744285107829.2,1178334521405406.0,1034771664577581.6,922788154648924.6,0.0507091554117837,0.0380224736159007,0.0322152632447225,0.0282903037863875,0.0252287128833926,0.02878997375094,0.0215871474974954,0.0182901208995419,0.0160617367179999,0.0143235274929089
235,235,5.0,0.02,640,500000.0,17.15,2.43,0.81,,0.6399999999999999,500000.0,100.0,640.0,0.6396669997150412,0.0539682862532023,0.0411305750060208,-9.27137134096801e-06,2.133053226501405e-05,1839339538413463.5,1385908970057606.0,1175040338164251.5,1034000000000000.0,922100000000000.0,1.0005207278135204,100.05207278135204,1840297333669623.2,1386630651405322.5,1175652214350341.8,1034538432559180.2,922580163116847.2,0.0511496486101179,0.0385403321918488,0.0326763488440301,0.0287541998409285,0.0256424058736172,0.0290023326628886,0.0218527314564021,0.0185277976512958,0.0163039022144294,0.0145394857175293
236,236,5.0,0.02,650,500000.0,17.15,2.43,0.81,,0.6500000000000001,500000.0,100.0,650.0,0.6288593761966026,0.0534490281862914,0.0407738083793111,-3.459079225675944e-06,3.4504023606956937e-06,1824161644569438.5,1382110780527948.2,1172704741625156.5,1034000000000000.0,922100000000000.0,1.0475941682829188,104.75941682829188,1910981100856322.5,1447891193602031.5,1228518648444241.2,1083212370004538.0,965986582573679.2,0.0515296879119682,0.0390424485639165,0.033127058409943,0.0292088683366387,0.0260478699160682,0.0292586327704449,0.0221683598577608,0.0188095926068375,0.0165848385063379,0.0147900189426443
237,237,5.0,0.02,660,500000.0,17.15,2.43,0.81,,0.66,500000.0,100.0,660.0,0.6386283891438029,0.0535151965269571,0.0403053323661276,-8.364294914402301e-06,-1.495831761411125e-05,1808983750725414.0,1378312590998290.5,1170803528651279.8,1034000000000000.0,922100000000000.0,1.0474513570489172,104.74513570489172,1894822484576774.8,1443715393878768.8,1226359744923443.5,1083064703188580.4,965854896334806.4,0.0519004948340224,0.0395443604621041,0.0335908393129865,0.0296658892800221,0.0264554318231222,0.0294983563075588,0.0224755782887259,0.0190918130914405,0.0168610140416045,0.0150363066225953
238,238,5.0,0.02,670,500000.0,17.15,2.43,0.81,,0.67,500000.0,100.0,670.0,0.6697476910204955,0.0534442509678947,0.0400628106941955,-4.220548910500139e-07,4.928985468381837e-06,1793805856881389.5,1374477887340576.2,1168902315677402.2,1034000000000000.0,922100000000000.0,1.000376811394024,100.0376811394024,1794481783366929.0,1374995806269360.0,1169342771388450.5,1034389622981420.6,922447457786429.6,0.0522602126438122,0.0400436348176033,0.0340544565304007,0.0301242521125712,0.0268641903994215,0.0297237226758452,0.0227753741524852,0.0193689457156487,0.0171335872992727,0.0152793818652411
239,239,5.0,0.02,680,500000.0,17.15,2.43,0.81,,0.6799999999999999,500000.0,100.0,680.0,0.6797559173406625,0.0529328637936744,0.0397347202902633,-1.407973821656324e-05,2.936979806388532e-06,1778627963037364.2,1370639909069438.0,1166868931864662.2,1034000000000000.0,922100000000000.0,1.0003591360882398,100.035913608824,1779266732526443.2,1371132155324766.8,1167287996608340.5,1034371346715239.8,922431159386965.8,0.0526011166081653,0.0405352840408773,0.0345089642280457,0.0305795004369332,0.0272701715211762,0.0299336065850436,0.0230673286715792,0.019637943554592,0.017401811875306,0.0155185790427657
240,240,5.0,0.02,690,500000.0,17.15,2.43,0.81,,0.6899999999999998,500000.0,100.0,690.0,0.6897161903919027,0.0530607226589123,0.0396068272824218,5.045096901710229e-06,-3.089215293785169e-06,1762646357974546.2,1366801930798299.8,1164716156578522.2,1034000000000000.0,922100000000000.0,1.000411767677556,100.04117676775562,1763372158771722.5,1367364735655023.5,1165195749045328.8,1034425767778593.0,922479690975474.4,0.0529165068402756,0.0410328387161563,0.0349660101629171,0.031041772971249,0.0276824166893507,0.0301146458294814,0.0233516813391541,0.0198990650555347,0.0176657919195231,0.0157539910338417
241,241,5.0,0.02,700,500000.0,17.15,2.43,0.81,,0.7000000000000001,500000.0,100.0,700.0,0.6988356394257835,0.052715202726056,0.0393566691267759,1.3470764543734027e-06,-1.894226384144307e-05,1746191110000208.2,1362811107443472.2,1162563381292382.5,1034000000000000.0,922100000000000.0,1.0016744165952447,100.16744165952446,1749114961373261.2,1365093020977959.5,1164509996711042.5,1035731346759482.8,923643979542475.0,0.0531900829122377,0.041512086153404,0.03541241407515,0.0314962923681631,0.0280877477685523,0.0302742433567827,0.0236274683107654,0.0201557129236132,0.0179267707020393,0.0159867265612674
242,242,5.0,0.02,710,500000.0,17.15,2.43,0.81,,0.71,500000.0,100.0,710.0,0.7097932463912571,0.0527190577441821,0.0389405971094481,2.593863020594899e-06,-1.2740962460158965e-05,1729735862025870.0,1358685014028717.8,1160251894195643.5,1034000000000000.0,922100000000000.0,1.0002913306715568,100.02913306715568,1730239787136170.0,1359080840646288.8,1160589911159154.2,1034301235914389.6,922368636012242.6,0.0534553170661086,0.0419884560483195,0.0358561293908432,0.0319544729688501,0.0284963438342135,0.0304052934739198,0.0238829624205028,0.0203949054425988,0.01817564990253,0.0162086719295191
243,243,5.0,0.02,720,500000.0,17.15,2.43,0.81,,0.7199999999999999,500000.0,100.0,720.0,0.7195179119959448,0.0518805401186742,0.0387268948953716,6.383408348574315e-06,4.855203849536986e-06,1713280614051532.0,1354558920613962.5,1157884149641455.8,1034000000000000.0,922100000000000.0,1.0006709605212665,100.06709605212664,1714430157705411.5,1355467776173423.5,1158661044194065.2,1034693773178989.4,922718692696659.6,0.0536984468431963,0.0424552228035531,0.0362909496262071,0.0324081143395199,0.0289008919076125,0.0305071877630039,0.0241196818479727,0.0206176319694559,0.0184117136960713,0.0164191887806068
244,244,5.0,0.02,730,500000.0,17.15,2.43,0.81,,0.7300000000000001,500000.0,100.0,730.0,0.7063380939777849,0.0521388599426639,0.0391309539517042,2.170936790002972e-05,-6.702618560806996e-07,1696825366077193.8,1350432827199207.8,1155516405087268.2,1034000000000000.0,922100000000000.0,1.0474940885663857,104.74940885663857,1777414540295353.8,1414570403497161.5,1210396603570394.5,1083108887577642.8,965894299067064.2,0.0539392086371118,0.0429279756614559,0.0367319122542937,0.0328691112508017,0.0293119995013193,0.0305956463175456,0.0243498040414789,0.020835244422297,0.0186441686485862,0.0166264873412586
245,245,5.0,0.02,740,500000.0,17.15,2.43,0.81,,0.7400000000000001,500000.0,100.0,740.0,0.7158860910287466,0.0518709956408667,0.03834919160753,2.603022742189794e-06,8.659119251838222e-06,1679276823908584.5,1346333717328418.2,1153007390417940.8,1034000000000000.0,922100000000000.0,1.0476939768110085,104.7693976811008,1759368213807344.2,1410545726422558.2,1207998898159455.2,1083315572022582.4,966078616017430.4,0.0541126218065216,0.0433839413692326,0.0371542392353095,0.0333193730487578,0.0297135337410634,0.0306508410509111,0.0245738285575017,0.0210451581008361,0.0188729869878603,0.0168305428447833
246,246,5.0,0.02,750,500000.0,17.15,2.43,0.81,,0.75,500000.0,100.0,750.0,0.7256818852052485,0.0516560876720638,0.0383404076706437,4.351748809051829e-06,-5.02946655895492e-06,1661501650551811.8,1342237769756547.2,1150458970438328.2,1034000000000000.0,922100000000000.0,1.047436817679697,104.74368176796972,1740318001423554.0,1405909258123291.8,1205033082866983.5,1083049669480807.0,965841489582449.0,0.054281318789695,0.0438509563006013,0.0375855360168238,0.0337808172564282,0.0301250402245189,0.0306882481682525,0.024791384206817,0.0212491936920304,0.0190981745913008,0.0170313605325324
247,247,5.0,0.02,760,500000.0,17.15,2.43,0.81,,0.7599999999999999,500000.0,100.0,760.0,0.7596810941385457,0.0520473060652369,0.0378175493561147,8.158846669022492e-06,3.636644964791689e-06,1643726477195038.2,1338141822184676.0,1147910550458715.8,1032510851658190.6,922100000000000.0,1.0004198899772123,100.04198899772122,1644416661468091.2,1338703694523899.8,1148392546593589.5,1032944392616164.8,922487180547987.4,0.0544226157599698,0.0443049249564783,0.0380065027126879,0.0341857006791558,0.0305300758298327,0.0307120338186611,0.0250023695957197,0.021448013483756,0.0192918399954072,0.0172288800947672
248,248,5.0,0.02,770,500000.0,17.15,2.43,0.81,,0.7699999999999999,500000.0,100.0,770.0,0.7692245311796568,0.0520082827005499,0.0382138345803126,-5.231245026641314e-06,-1.8617163833713576e-06,1625951303838265.8,1334045874612804.8,1145458937777244.8,1030720148986462.2,922100000000000.0,1.0010125944055126,100.10125944055127,1627597733032168.2,1335396722002135.2,1146618823089383.0,1031763850442975.2,923033713301323.4,0.0545464475214349,0.0447537777539692,0.038427175334176,0.0345779866735592,0.030934062502845,0.0307234842124228,0.0252077274827114,0.021644245745676,0.0194761762852657,0.0174237227925573
249,249,5.0,0.02,780,500000.0,17.15,2.43,0.81,,0.7800000000000001,500000.0,100.0,780.0,0.7797533437546008,0.0513956844280926,0.0377921359612141,-6.445209395335402e-06,-6.8440518725926784e-06,1608176130481492.2,1329764201908660.2,1143061143747752.0,1028933129667345.8,922100000000000.0,1.0003163717372474,100.03163717372476,1608684911957692.8,1330184901719347.5,1143422775987579.5,1029258655029089.6,922391726378915.6,0.054660836386189,0.0451978002253883,0.0388518875349175,0.0349727522919003,0.0313415653151213,0.0307341979975555,0.0254134080819156,0.0218452860040506,0.0196641611164646,0.0176224503251772
250,250,5.0,0.02,790,500000.0,17.15,2.43,0.81,,0.79,500000.0,100.0,790.0,0.7897751031236794,0.051185322176321,0.0370824081294741,-1.3626361581465017e-05,2.1189615136401625e-06,1589541606754415.5,1325480425521787.8,1140663349718259.5,1027235913102512.0,922100000000000.0,1.0002848274229854,100.02848274229856,1589994351793995.2,1325857958695606.8,1140988241920653.5,1027528498060438.8,922362639366735.0,0.0547362164238717,0.0456432113061229,0.0392789944671158,0.0353730956264548,0.0317527172299114,0.0307344283633821,0.0256286988727805,0.022055186136482,0.0198620208803508,0.017829175577065
251,251,5.0,0.02,800,500000.0,17.15,2.43,0.81,,0.7999999999999999,500000.0,100.0,800.0,0.7998664035648175,0.0510572019222362,0.0369213822410529,-8.43224108041274e-06,-9.121041773245497e-06,1570554031633668.8,1321196649134915.5,1138137134486450.0,1025538696537678.2,922100000000000.0,1.00016702889847,100.016702889847,1570816359543560.5,1321417327155882.5,1138327236278331.2,1025709991136499.2,922254017347279.2,0.0547709882001715,0.0460749803078109,0.0396910225993895,0.0357643014602033,0.0321570141505059,0.030712974717348,0.0258366655741968,0.0222568446117049,0.0200549254747133,0.0180321296920985
252,252,5.0,0.02,810,500000.0,17.15,2.43,0.81,,0.8100000000000003,500000.0,100.0,810.0,0.8097322555896881,0.0505772209510934,0.0364716133527967,-1.1340903025595167e-05,-4.389198126084424e-06,1551566456512922.5,1316912872748042.2,1135320074370387.2,1023819847622721.8,922100000000000.0,1.00033072977654,100.033072977654,1552079605740372.5,1317348415048169.0,1135695558524884.8,1024158455332143.0,922404965926947.4,0.0547892091177494,0.0465030772429874,0.0400906378899536,0.0361533207261861,0.0325613701658779,0.0306758572959134,0.026036545960372,0.022446293834454,0.0202418345734176,0.0182307421598516
253,253,5.0,0.02,820,500000.0,17.15,2.43,0.81,,0.8200000000000001,500000.0,100.0,820.0,0.8195930589981003,0.0504565543871131,0.0365285889748266,-2.8737869549498723e-06,-2.3656280714561512e-05,1532578881392176.2,1312521912086455.2,1132503014254324.2,1021891021313530.8,922100000000000.0,1.0004966971302736,100.04966971302738,1533340108924482.5,1313173837953609.8,1133065525251530.8,1022398591651269.6,922558004423825.6,0.0547969159723949,0.0469288424901139,0.0404923187080625,0.0365374187963465,0.0329694196048466,0.0306234040960751,0.0262263100364954,0.022629241383014,0.0204190349141495,0.0184250489549613
254,254,5.0,0.02,830,500000.0,17.15,2.43,0.81,,0.8299999999999998,500000.0,100.0,830.0,0.8023119246468309,0.050293049488551,0.0360785496048725,7.565160819744847e-06,-3.803081940340982e-06,1513591306271430.2,1308101924904417.8,1129685954138261.5,1019962195004340.0,922100000000000.0,1.048447820875446,104.8447820875446,1586921506756300.8,1371476612649013.2,1184416776889858.8,1069377140727636.8,966773735629248.8,0.054792086069939,0.0473533594971393,0.0408946918330441,0.0369226858962545,0.0333800692140275,0.0305566754540108,0.0264082158865829,0.0228063195940206,0.0205911950200637,0.0186155340080227
255,255,5.0,0.02,840,500000.0,17.15,2.43,0.81,,0.8400000000000001,500000.0,100.0,840.0,0.8127493783494479,0.050361588044604,0.0360256734627799,-1.1575941416648455e-05,-1.8813095387686595e-06,1494217903746316.5,1303681937722380.2,1126999047795381.8,1018033368695148.8,922100000000000.0,1.0475280858807758,104.7528085880776,1565235220600164.5,1365643444819666.0,1180563155326553.5,1066418546071987.8,965925647990663.6,0.054746485791043,0.0477654594424369,0.0412919944286279,0.0372996128706131,0.0337847207032873,0.0304673818948664,0.0265823179915334,0.0229797208949534,0.0207578903639067,0.0188017910739919
256,256,5.0,0.02,850,500000.0,17.15,2.43,0.81,,0.8499999999999999,500000.0,100.0,850.0,0.8222593461026136,0.0499232757947288,0.0357290907989729,-2.1351856461799386e-05,2.376187092573173e-06,1473872737477199.8,1299261950540343.8,1124354034967069.8,1016206533641562.2,922100000000000.0,1.047697299811654,104.76972998116536,1544172487320872.5,1361233237329140.5,1177982686467336.5,1064676841347225.2,966081680156326.0,0.0546459384533996,0.0481719939440631,0.0416870329658244,0.0376773097712437,0.0341881755233017,0.0303440817235691,0.0267491960499947,0.023148193094109,0.0209216530849369,0.0189841884213126
257,257,5.0,0.02,860,500000.0,17.15,2.43,0.81,,0.8600000000000001,500000.0,100.0,860.0,0.8322010543771767,0.0498899874614962,0.0354054668616562,1.548108639463312e-05,1.7322263693088548e-06,1453527571208082.0,1294764606994956.5,1121709022138757.4,1014381494099038.8,922100000000000.0,1.0474427138387918,104.74427138387918,1522486863825700.8,1356191753733214.0,1174925942286477.2,1062506505046945.6,965846926430749.8,0.0545336424138373,0.0485771522237245,0.0420844295749056,0.0380577009794413,0.0345954715038567,0.0302050532232259,0.0269058768753366,0.0233096924928049,0.0210793710589551,0.0191617139769751
258,258,5.0,0.02,870,500000.0,17.15,2.43,0.81,,0.8699999999999999,500000.0,100.0,870.0,0.8698287862483994,0.0498225853201102,0.0353804490334161,7.026001153025002e-07,1.884789291381221e-05,1433182404938964.2,1290049366517692.2,1119064009310445.2,1012556454556515.4,922100000000000.0,1.0001968455978776,100.01968455978778,1433464520586332.5,1290303307056536.5,1119284292134421.2,1012755771837197.4,922281511325803.0,0.0543975638357221,0.0489648369422786,0.0424749534134257,0.0384323755191204,0.0349990297397319,0.0300522419922743,0.0270509012746502,0.0234655283910454,0.0212321833552426,0.0193354120491426
259,259,5.0,0.02,880,500000.0,17.15,2.43,0.81,,0.8800000000000001,500000.0,100.0,880.0,0.8515620802752712,0.050354903837166,0.035293515159446,-1.7658053081120055e-05,-1.6851231653945926e-05,1412837238669847.2,1285334126040428.0,1116337054678972.0,1010600845410628.0,922100000000000.0,1.0473343089187517,104.73343089187516,1479712912976962.0,1346174528626239.2,1169178097682596.0,1058436938020846.4,965746966253981.2,0.0542556742596049,0.0493593088775455,0.0428694954697062,0.038809021148609,0.0354104180336321,0.0298851887059861,0.0271881656680611,0.0236134372915985,0.0213768409728216,0.0195048175058961
260,260,5.0,0.02,890,500000.0,17.15,2.43,0.81,,0.89,500000.0,100.0,890.0,0.8325736539593184,0.049085499442676,0.0350715718695666,5.494948284166413e-06,-9.678651319476034e-06,1392492072400729.8,1280618885563163.8,1113608067877344.2,1008587962962963.2,922100000000000.0,1.0946798721490405,109.467987214904,1524333043784183.0,1401867717919930.5,1219044337368111.0,1104080942347357.2,1009404310108630.0,0.0540820440608437,0.0497370781255295,0.0432506595815805,0.0391718557924416,0.0358128091476507,0.0297042162607399,0.0273177715538254,0.0237551477193717,0.0215148908662579,0.0196699560140447
261,261,5.0,0.02,900,500000.0,17.15,2.43,0.81,,0.9000000000000001,500000.0,100.0,900.0,0.8996213072776754,0.0498867953671959,0.0347114725208041,-5.342415967243051e-06,-8.483285928869853e-06,1371230361990187.5,1275903645085899.8,1110879081075716.8,1006575080515298.0,922100000000000.0,1.0004212224564863,100.04212224564864,1371807955011673.5,1276441084353522.5,1111347008291107.2,1006999072543350.4,922488409227126.2,0.0538625692377667,0.0501180912625168,0.0436358492911314,0.0395387394198129,0.0362205187916485,0.0294904739187607,0.0274403223639579,0.0238912085638275,0.0216479863501034,0.0198312163690873
