,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
745,745,0.02,2076,2,100000.0,2.0069127312489,,2.076,3414.0,1.016817948201115,2076.0,0.1253117072851637,0.008275964736011,0.0059660192232701,-0.0001743069079766,-1.948523665734384e-05,1342830118753.3567,3955001333512.4897,4341995666049.4375,2783752664969.675,1821812381432.9736,16.56668834042602,16.845306046799323,22246248071524.12,65521274478270.73,71932488974921.53,46117562817382.97,30181397937929.406,0.0001190240127717,0.0003505582148167,0.000384860110295,0.000246742613322,0.0001614794136109,7.225351433003192e-05,0.0002128063271261,0.0002336292891382,0.0001497850772489,9.802606090687068e-05
746,746,0.02,2080,2,100000.0,2.00945084213495,,2.08,3491.0,1.0430081698610785,2080.0,0.1338160386931122,0.0090620491997234,0.0062668036751838,-0.0002050068932142,6.829274896400857e-05,1377417449281.9375,4040332874034.344,4453832626777.38,2855453896710.373,1868736877776.697,15.54372719678379,16.21223445633733,21410201067728.207,62801831978187.25,69229159330762.55,44384396393459.27,29047136230730.47,0.0001223403753874,0.0003588569614515,0.0003955834563856,0.0002536175956005,0.0001659787098288,7.418752116864803e-05,0.0002176117928352,0.0002398828346866,0.000153794368235,0.0001006499204369
747,747,0.02,2084,2,100000.0,2.01444614549323,,2.084,3437.0,1.0302866308083078,2084.0,0.14275207853143,0.0080900318580646,0.0065301619753745,-0.0001825830276524,1.0196509642539782e-05,1360617130378.0676,3974754320110.646,4399509365145.0205,2820626012030.2124,1845943950686.629,14.59873664495303,15.040883191986437,19863291161001.13,58026391547684.66,64227278588756.65,41177576323533.19,26948449597418.26,0.0001210944186063,0.000353751656326,0.0003915546973727,0.0002510346661134,0.0001642883251265,7.335282395533479e-05,0.0002142847149276,0.0002371838695442,0.000152063999993,9.951748998522984e-05
748,748,0.02,2088,2,100000.0,2.01699648624426,,2.088,3448.0,1.0371192573457289,2088.0,0.1297428785496777,0.0084802579020797,0.0065843900589173,-0.0001689247275072,3.024039418230375e-05,1369640433635.9165,3984707160714.124,4428685910332.584,2839331762027.975,1858185831001.196,16.093368848761273,16.690742748618177,22042128688680.137,64127362091672.66,71272475870294.36,45694413330319.47,29904469967844.21,0.0001221463592913,0.0003553614953023,0.0003949561119161,0.0002532153907221,0.0001657154889484,7.391004963720155e-05,0.000215027168303,0.0002389856398962,0.000153219156148,0.0001002734758931
749,749,0.02,2092,2,100000.0,2.01955316934847,,2.092,3391.0,1.0235135294165938,2092.0,0.1489720874333215,0.0090648661392021,0.0064282171999767,-0.0001844788425635,8.233395918530693e-06,1351672437218.142,3916241119664.733,4370587003044.1504,2802083224619.103,1833808720385.1228,14.042899150059627,14.373097272318814,18981399719769.67,54995379090768.44,61375712510310.36,39349372133399.945,25751990920868.176,0.0001207884762387,0.0003499640773925,0.0003905654430989,0.0002504004325874,0.0001638732543104,7.300978185840566e-05,0.0002115334321975,0.0002360746545532,0.0001513528569093,9.905208611112074e-05
750,750,0.02,2096,2,100000.0,2.02210370595017,,2.096,3217.0,0.9743286743657416,2096.0,0.1356857090231642,0.0086897199810953,0.006222296523002,-0.0001814378331272,-4.202570015371767e-05,1286717933940.8855,3712679372091.9097,4160558818703.102,2667429355097.8345,1745685199287.6118,15.447463222837795,15.050906364221095,19876527962717.66,57351478058578.3,64270079338369.64,41205016862391.74,26966407914647.65,0.0001152157275777,0.000332441978024,0.0003725461492236,0.0002388478514233,0.0001563127279508,6.956683577983761e-05,0.0002007272529344,0.0002249420051266,0.0001442154609068,9.438105460315569e-05
751,751,0.02,2100,2,100000.0,2.02466039073176,,2.1,3310.0,1.0057981311905058,2100.0,0.1424592879902775,0.0090610735456112,0.0061469337803186,-0.0003946565233455,4.291182120208252e-06,1328277128012.8057,3816735604420.5415,4294939063847.074,2753583601741.56,1802068395691.4053,14.741053599420768,14.826524162076486,19580204338921.45,56262704119580.83,63311926946415.77,40590723463758.414,26564386810709.203,0.0001191772168007,0.0003424495664393,0.000385355490329,0.0002470602127846,0.0001616872649192,7.188152456681507e-05,0.0002065478418081,0.0002324264728496,0.0001490139242339,9.752138384688348e-05
752,752,0.02,2104,2,100000.0,2.02721689950583,,2.104,3350.0,1.0212110609974534,2104.0,0.1412621524132191,0.0090921341721675,0.0064718961335597,-0.0001583435921848,-3.405600305443504e-05,1348631751374.457,3859122418718.104,4360755048450.106,2795779733803.3384,1829683433767.9167,14.894293793891746,15.210217568067977,20086917524741.934,57478903090981.56,64950366854812.52,41641164738275.38,27251842612356.035,0.0001212369504965,0.0003469206721267,0.0003920155694078,0.0002513301417091,0.0001644816975857,7.305040561761278e-05,0.0002090344215372,0.0002362060101014,0.0001514370719536,9.910720020669416e-05
753,753,0.02,2108,2,100000.0,2.02977310298733,,2.108,3441.0,1.0522256507230303,2108.0,0.1433460613634452,0.0080821212567303,0.0058571343817993,-0.0001593121092098,-2.507332097939144e-05,1389590238857.8484,3959765604790.175,4493192929204.47,2880688686240.948,1885251653887.439,14.705670877522715,15.473684108420056,20434856707261.69,58231009736179.0,66075416406093.16,42362459720462.67,27723890343374.047,0.000125160437975,0.0003566562167142,0.0004047020331604,0.0002594637235909,0.0001698046777355,7.533851274018377e-05,0.0002146840436284,0.0002436045269137,0.0001561804301872,0.00010221146621
754,754,0.02,2112,2,100000.0,2.03233521383596,,2.112,3242.0,0.994437341671352,2112.0,0.1220070407525781,0.0085824159761006,0.0064633410636171,-0.0002636581396106,3.1559811009685374e-05,1313273842158.0208,3726690189930.042,4246426447658.173,2722481054667.0767,1781713496325.7278,17.31047640343142,17.214184137693003,22733395855920.137,64510782595683.34,73507664821093.9,47127444055603.52,30842309435821.805,0.0001185199404677,0.0003363252090108,0.0003832302095883,0.000245697646725,0.0001607955406833,7.126598223757939e-05,0.0002022321836884,0.0002304361375954,0.00014773787481,9.668627997109404e-05
755,755,0.02,2116,2,100000.0,2.03745069602055,,2.116,3187.0,0.9807871402425894,2116.0,0.1367176348335306,0.0085380931148936,0.0065191750606347,-0.0001055298766379,3.670955453172317e-05,1295247113147.1685,3660144961996.9487,4188137630521.1006,2685110761713.54,1757256703429.8423,15.477154813104196,15.179794408236292,20046740091405.01,56648630215230.15,64820454486162.45,41557874949372.58,27197334045348.8,0.0001171282860667,0.0003309843363501,0.0003787303422607,0.0002428126789293,0.0001589074885887,7.035127173804384e-05,0.0001988005610731,0.0002274784522045,0.0001458416351031,9.544529580622614e-05
756,756,0.02,2120,2,100000.0,2.04003001214845,,2.12,3285.0,1.0143347055609668,2120.0,0.1369069898933048,0.008099670130403,0.0061447054216939,-0.0002356739055983,2.339929042664731e-05,1339550698857.924,3769422222678.968,4331391772992.3296,2776954266761.3145,1817363205259.473,15.48496538892697,15.706937808399,20742896208527.887,58369372654435.99,67071451690669.25,43001040707432.02,28141806332552.324,0.0001213788710582,0.0003415534882858,0.0003924744647328,0.0002516243499908,0.0001646742406579,7.282343629116988e-05,0.0002049211570131,0.0002354721124788,0.0001509665534133,9.879927180730508e-05
757,757,0.02,2124,2,100000.0,2.04260218266353,,2.124,3423.0,1.0604499419458546,2124.0,0.1415652415771546,0.0091599492394481,0.0063193097663441,-0.0001860570777618,-3.32648103100308e-05,1400451402332.5344,3924206381170.7134,4528312133098.35,2903204410564.585,1899986951985.5488,15.003682940366376,15.910654703085532,21011928813988.81,58877548335647.91,67941359500021.78,43558758487184.28,28506801818424.29,0.0001271492402876,0.0003562850230052,0.0004111327580163,0.0002635866082808,0.0001725028780713,7.62021864247411e-05,0.0002135262285639,0.0002463971864936,0.0001579708680747,0.0001033832089272
758,758,0.02,2128,2,100000.0,2.04517995483563,,2.128,3350.0,1.041029396948849,2128.0,0.1249563751530331,0.0099461688647025,0.0060634671511454,-0.0001843903861667,1.953363403338255e-06,1374804242198.5896,3836066782414.657,4445382910263.038,2850036590320.8345,1865191549925.3145,17.029943429407698,17.728671738389313,23412838471151.7,65328000295951.62,75704619483835.3,48535961904905.81,31764106580237.367,0.0001250691194495,0.0003489758613626,0.000404406757804,0.0002592744158109,0.0001696807862484,7.487347261956081e-05,0.000208916755116,0.0002421008354489,0.0001552163792198,0.0001015805480933
759,759,0.02,2132,2,100000.0,2.04775676532043,,2.132,3372.0,1.0509689208082225,2132.0,0.1402321225696141,0.009446313665288,0.0066419061988829,-0.0002327281140471,4.77124182180031e-05,1387930576197.7546,3856263678429.9575,4487826466256.855,2877248124185.8784,1882999996033.676,15.203363972057335,15.978263026367708,21101213717881.723,58628180275395.31,68230059209934.86,43743850469917.13,28627934299082.496,0.0001265091464252,0.0003514964182756,0.0004090630362118,0.0002622596623251,0.0001716344652263,7.565501420498054e-05,0.0002102019282326,0.0002446279236705,0.0001568365532394,0.0001026408625121
760,760,0.02,2136,2,100000.0,2.0503324759798,,2.136,3453.0,1.0793010624964272,2136.0,0.1421064173737249,0.0092960822849293,0.0064054484131445,-0.0002784504580026,-7.15394856578492e-05,1425346569154.0315,3943373209253.9336,4608809811050.993,2954813311807.0938,1933762127653.5984,15.03098902551701,16.222962425612646,21424368638512.57,59272799431813.67,69274969690602.61,44413766462224.0,29066357318721.664,0.0001301670163302,0.0003601209249971,0.0004208906345451,0.0002698426059558,0.0001765970830508,7.776218137009463e-05,0.000215137363322,0.0002514413772644,0.0001612048140712,0.0001054996479813
761,761,0.02,2140,2,100000.0,2.05291352466854,,2.14,3420.0,1.0719830955742604,2140.0,0.1395802425763577,0.0087688245626586,0.0063756036088941,-0.0002561935033228,2.9983000985525603e-05,1415682315677.2798,3899962389372.465,4577560775059.296,2934778840584.6084,1920650672678.491,15.331682768994389,16.43530475506915,21704792165639.426,59792986164868.0,70181709659001.2,44995098181000.36,29446806823562.3,0.0001295311289942,0.0003568360823161,0.0004188345144013,0.0002685243803356,0.0001757343771837,7.730224072150095e-05,0.0002129544376513,0.0002499541747695,0.0001602513345592,0.0001048756482984
762,762,0.02,2144,2,100000.0,2.05814131396956,,2.144,3453.0,1.0855449690342402,2144.0,0.1437750432478424,0.0099623930774958,0.0065856395785016,-0.0002423669038707,-2.1862109702775284e-05,1433592397005.9983,3932417022891.348,4635472415870.632,2971907317174.73,1944949210119.268,14.91218469887106,16.187847077168854,21377994607050.73,58640928958340.445,69125020831984.89,44317630821635.945,29003441851221.89,0.0001314280929201,0.0003605139584757,0.0004249682829472,0.0002724568795477,0.0001783079807387,7.90546259005635e-05,0.0002168508686841,0.0002556204528388,0.0001638841149416,0.0001072531024318
763,763,0.02,2148,2,100000.0,2.06073846590942,,2.148,3549.0,1.119125796382292,2148.0,0.1333040438667012,0.008411774289265,0.0060855662157182,-0.0002542761804643,-5.4841089360309e-05,1477939909218.3826,4036657619085.0767,4778868593195.735,3063841884013.7646,2005115306862.225,16.11353967737029,18.033077923974684,23814843367959.453,65044842709086.47,77004488689398.22,49369337763244.734,32309505054826.97,0.0001357610381337,0.0003708004808174,0.0004389787144053,0.0002814392873871,0.0001841864705997,8.231447352342456e-05,0.0002248233129349,0.0002661610596161,0.0001706419388694,0.0001116757249795
764,764,0.02,2152,2,100000.0,2.0633407928715,,2.152,3476.0,1.099502966455703,2152.0,0.1297975408438105,0.0088119737754128,0.0064119301174615,-0.0001305712071221,6.406232759852085e-05,1452025607560.7307,3948827700621.959,4695075577299.814,3010120266295.443,1969957474939.354,16.57966696448871,18.22939301030296,24074100997266.293,65470248176459.8,77842789444735.48,49906791538236.52,32661238868699.605,0.000133643995164,0.0003634489001968,0.0004321333277321,0.0002770505535283,0.000181314286665,8.130397674482596e-05,0.0002211086318787,0.0002628936525391,0.0001685471295104,0.0001103047879436
765,765,0.02,2156,2,100000.0,2.06593479278044,,2.156,3415.0,1.0835797832609904,2156.0,0.14644319968329,0.0080081022901768,0.0065021162822446,-3.1494673821906706e-05,4.941322355999773e-06,1430997133370.1292,3874858147550.642,4627080718885.416,2966527208431.4463,1941428226073.0515,14.722431664035897,15.952929311590756,21067757507472.99,57047334285147.05,68121879687768.63,43674494105635.13,28582544388990.93,0.0001319689270146,0.0003573458395839,0.0004267170516571,0.0002735780551387,0.000179041728244,8.017931590098138e-05,0.0002171097818709,0.0002592570998273,0.0001662156524475,0.000108778964966
766,766,0.02,2160,2,100000.0,2.0685337389747,,2.16,3465.0,1.1028465856013343,2160.0,0.1434550328704062,0.0088979136483584,0.006242141307545,-0.0001440409013162,-3.7596758134630185e-05,1456441257876.8342,3926675446283.488,4709353432903.106,3019274125866.6294,1975948170490.199,15.056983061384054,16.605542358704533,21929611349752.38,59123885682243.15,70908654869292.92,45461159370848.98,29751818133243.73,0.0001345814923499,0.0003628418507623,0.0004351646931008,0.000278994031153,0.0001825861854383,8.165876628766094e-05,0.0002201581909475,0.0002640408524982,0.0001692826256253,0.0001107861295317
767,767,0.02,2164,2,100000.0,2.07113757726197,,2.164,3568.0,1.1390597940329903,2164.0,0.1278952864258826,0.0080326098823832,0.0063490020166918,-0.0001225039470452,-3.2701845989246185e-06,1504265145195.8477,4037978940158.9536,4863990351283.795,3118415388722.058,2040830651773.028,16.920091900760333,19.27299639549933,25452304499824.33,68322974760824.31,82299163748133.34,52763874961922.48,34531042181888.246,0.0001392718830626,0.0003738549234881,0.0004503309124625,0.0002887174410347,0.0001889496202129,8.440391517980631e-05,0.0002265699189079,0.0002729171983784,0.0001749734538526,0.0001145104623202
768,768,0.02,2168,2,100000.0,2.07373261653831,,2.168,3454.0,1.105862171461416,2168.0,0.1305789518282836,0.0084517397918602,0.0063712870709621,-7.511885165845469e-05,-2.606710370240128e-05,1460423700875.375,3903256353080.543,4722230527331.109,3027529925431.633,1981351135363.9893,16.60298210121187,18.360609839181183,24247388565819.453,64805695366637.79,78403108923074.72,50266025162824.72,32896337436664.14,0.0001354772178275,0.0003620882836029,0.0004380609910669,0.0002808509139787,0.000183801412698,8.200600945801753e-05,0.0002191764466818,0.0002651636515178,0.0001700024777402,0.0001112572329858
769,769,0.02,2172,2,100000.0,2.07633916158625,,2.172,3466.0,1.112928731250857,2172.0,0.1372037625865232,0.0081183801946632,0.0061688697665514,-0.0002025471756406,4.541508525495536e-05,1469755941064.5063,3911052983914.944,4752406009612.783,3046876116832.783,1994012149207.535,15.830469653704265,17.618184506802272,23266926823373.22,61913805575895.016,75232819117256.94,48233479906117.66,31566148817147.5,0.0001366037157697,0.0003635055013203,0.0004417034839739,0.0002831861994366,0.0001853297280598,8.259886483932732e-05,0.0002197974015766,0.000267080629295,0.0001712314960089,0.0001120615575679
770,770,0.02,2176,2,100000.0,2.08169409330203,,2.176,3518.0,1.133092674905919,2176.0,0.1304795976302557,0.0090316999501788,0.0059852310569974,-3.955607122978723e-05,-2.849558431608666e-05,1496384848334.2546,3964456920369.814,4838509678529.757,3102079147016.684,2030139483775.4368,16.676936774178305,18.89651489869058,24955115505508.76,66114997404961.02,80691519990090.53,51733177803294.2,33856507813685.938,0.0001393387538715,0.0003691580328927,0.0004505471369561,0.0002888560674997,0.0001890403435784,8.41720159713717e-05,0.0002230016774031,0.0002721673601494,0.0001744927154253,0.0001141958455691
771,771,0.02,2180,2,100000.0,2.08431552800331,,2.18,3536.0,1.1424933364600012,2180.0,0.1428243512400513,0.0089097665120276,0.0061431177617472,-0.0001706337588616,2.0259957551145177e-05,1508799549995.8066,3979784372369.009,4878652195484.768,3127815432159.9097,2046982461068.6548,15.263503604759778,17.438451159471253,23029567370220.93,60745453113821.01,74465325372150.95,47741422123796.05,31244124173401.457,0.0001407579769529,0.0003712795360822,0.0004551361466771,0.0002917981865213,0.0001909657979941,8.494775497541348e-05,0.0002240680332386,0.0002746756859209,0.0001761008604093,0.0001152482876484
772,772,0.02,2184,2,100000.0,2.08693452270082,,2.184,3596.0,1.1654609300689438,2184.0,0.1366260805680212,0.0099459871258126,0.0059690179866645,-0.0002150564883639,3.090114552472921e-05,1539131013467.6487,4041920282162.914,4976727954361.803,3190694042859.0483,2088133039185.9253,15.985234963339698,18.63016680774448,24603370889643.523,64611045413462.47,79554165699094.33,51003993971230.16,33379297266099.64,0.0001438632694668,0.0003778001103404,0.0004651770047493,0.0002982356101317,0.0001951787362287,8.673300867862879e-05,0.0002277700233726,0.0002804482432488,0.0001798017788535,0.0001176703343803
773,773,0.02,2188,2,100000.0,2.08955792453638,,2.188,3495.0,1.1360712386981773,2188.0,0.1463082117420526,0.0086507728699553,0.0066374070123596,-0.0002616175854892,6.133715876952571e-05,1500318399249.587,3922575024660.356,4851228682064.183,3110233590896.387,2035476116950.7505,14.95473134383963,16.989640162194345,22436858590997.098,58661055669850.73,72548821627799.05,46512707768441.08,30439998485800.363,0.0001405051485524,0.0003673500150525,0.0004543186346152,0.0002912740608528,0.0001906227866898,8.462156801225437e-05,0.0002212426704881,0.0002736209714335,0.0001754246588442,0.0001148057510685
774,774,0.02,2192,2,100000.0,2.09217863907272,,2.192,3509.0,1.1438966923739995,2192.0,0.1324877438969451,0.0106285895971003,0.006669814074312,-0.0001639820836579,1.9250228410948155e-05,1510652849882.9512,3932055166634.062,4884644777841.6045,3131657413679.222,2049496825792.6472,16.544926613778212,18.925686829071456,24993640540208.34,65055564173288.016,80816089383764.33,51813042088817.21,33908774577910.74,0.0001417454006061,0.0003689469323433,0.0004583289475855,0.0002938451641604,0.0001923054318108,8.528016539928594e-05,0.0002219744364138,0.0002757505237575,0.0001767899635135,0.0001156992675732
