sep=	
IntermediateFocus_RN	IntermediateFocus_RS	IntermediateFocus_RO	IntermediateFocus_OX	IntermediateFocus_OY	IntermediateFocus_OZ	IntermediateFocus_DX	IntermediateFocus_DY	IntermediateFocus_DZ	IntermediateFocus_EN	IntermediateFocus_PL	IntermediateFocus_S0	IntermediateFocus_S1	IntermediateFocus_S2	IntermediateFocus_S3
920353	2	1	0.000454700655338314	-0.000252998249915981	0	0.000397037308538515	0.00132028649132345	0.999999049602026	999.989774796651	1034.19019429426	1	1	-3.85471e-21	1.75697e-18
920379	2	1	-0.000206066187823949	0.000390753114470864	0	5.25510472392469e-05	-5.20128349205205e-05	0.999999997266526	999.995153942903	1000.25731921168	1	1	-3.43706e-21	1.75401e-18
920416	2	1	0.000151335560644533	-0.000171681065971263	0	-3.3494736439434e-05	-0.000353478594301085	0.999999936965491	999.984377254785	1000.39351633468	1	1	-3.33852e-21	1.75384e-18
920461	2	1	-0.000251878604814147	0.000270358331935228	0	-4.32651935180703e-05	0.000463814539482015	0.999999891502092	999.997615557509	999.51050048705	1	1	-3.54021e-21	1.75363e-18
920463	2	1	-0.00036809654034823	-0.000121485099123353	0	-2.10976675426057e-05	-0.000138351349902545	0.999999990206896	999.99128630137	1000.02059801134	1	1	-3.39642e-21	1.75373e-18
920474	2	1	0.00039374570493278	-0.000299975672841679	0	-0.000463749667780363	0.00053397063768577	0.99999974990577	999.987090581748	999.746010220143	1	1	-3.45171e-21	1.75114e-18
920527	2	1	0.00016760276095068	-0.000156289256316167	0	0.000260348097201535	-0.000872808363895158	0.999999585212128	999.999652022256	1000.1828076352	1	1	-3.27829e-21	1.75594e-18
920557	2	1	0.000274281318546288	-0.000298018110680642	0	0.000368049191979601	0.000827530713781744	0.999999589866271	1000.0071059962	999.49964156683	1	1	-3.73613e-21	1.75676e-18
920647	2	1	-0.000125402607900671	-6.67706925338019e-05	0	-0.00021743439166718	-0.000119291623859588	0.999999969245896	999.998788114644	1000.24098312569	1	1	-3.35166e-21	1.75269e-18
920651	2	1	-0.000417478601143502	-7.82197325979173e-05	0	-4.45190939568213e-05	-0.000750307645339664	0.999999717528203	999.99795835012	1000.12790133448	1	1	-3.22898e-21	1.75357e-18
920656	2	1	0.000493158502028801	0.000381795930946227	0	0.000196022829127522	0.000937567208786095	0.999999541271285	1000.03140296053	999.956728611173	1	1	-3.71129e-21	1.75455e-18
920657	2	1	-0.000377779994388018	-0.000278711321502867	0	-3.9430132648852e-05	0.000392033959020315	0.999999922377317	1000.00015286656	1000.39600665188	1	1	-3.52421e-21	1.75376e-18
920729	2	1	-5.63616603758907e-05	0.000239608006841641	0	3.52640886930686e-05	-0.000759527342337647	0.999999710937288	1000.01526304193	999.908701303534	1	1	-3.24886e-21	1.75441e-18
920775	2	1	0.000351414049949039	0.000184190808243168	0	-5.79866487486323e-05	0.00186549538550603	0.99999825828074	1000.0152127942	1040.70819505564	1	1	-3.84967e-21	1.75335e-18
920845	2	1	-0.000341290672263739	-0.000175518043452338	0	0.000370656131987678	0.000440549797577882	0.99999983426494	1000.00254596914	1000.41607159165	1	1	-3.64587e-21	1.75685e-18
920877	2	1	0.000248550349544241	0.000331098712158417	0	-0.000467654917792123	0.000301300534698351	0.999999845258421	1000.0170893449	1000.30956985575	1	1	-3.39425e-21	1.75108e-18
920894	2	1	-0.000493251883803131	0.000102208142198412	0	-1.86475558328573e-05	-0.000867989588407229	0.9999996231231	999.991415505438	1000.17230130285	1	1	-3.20279e-21	1.75353e-18
920907	2	1	-0.000304703181696175	0.000211634415653084	0	-0.000215401519661547	0.00022477652413568	0.999999951538848	999.997296932344	1000.29205564126	1	1	-3.43746e-21	1.75242e-18
920945	2	1	-0.00021567040454018	-6.56273874909963e-05	0	-0.000246924395386487	0.000418964737165985	0.999999881748439	1000.00786960704	1000.23042295633	1	1	-3.4779e-21	1.75246e-18
920953	2	1	3.93820574098314e-05	-0.000272715710401897	0	-0.000388118476365076	-0.000127338972839725	0.999999916574414	999.999772366073	999.792480491708	1	1	-3.30567e-21	1.75144e-18
920956	2	1	0.000399686176451419	0.000395415065857607	0	0.000447166223276807	0.00113966572872896	0.999999250601917	1000.01048380256	999.91160220502	1	1	-3.82663e-21	1.75691e-18
920961	2	1	-0.000450177058200623	-5.22165315239853e-05	0	-1.16999804708038e-05	0.00176655612978846	0.999998439570058	1000.00536018741	1029.53427179282	1	1	-3.8409e-21	1.75373e-18
920972	2	1	0.000399251558445918	-0.000443108298680439	0	-0.000159748771860677	-0.000515116456737465	0.999999854567672	1000.01260186889	999.661991290055	1	1	-3.2612e-21	1.75254e-18
920979	2	1	0.000171155255359934	-0.000191317206804459	0	8.96773520273862e-05	-0.000154667052736502	0.999999984018037	999.983186576556	999.592245304888	1	1	-3.42318e-21	1.75487e-18
920986	2	1	-0.000335134771532408	0.000342749578134571	0	0.000334860658140626	-0.00016311022276554	0.999999930631695	999.997527532866	1000.13580620808	1	1	-3.48618e-21	1.75639e-18
921011	2	1	9.49604367583845e-06	0.000305191984067976	0	-0.000554904296445835	0.000819830890947809	0.999999509979146	1000.01602240812	999.96725911458	1	1	-3.49419e-21	1.7499e-18
921092	2	1	-0.000459379684351082	8.6759086184468e-05	0	-2.77194209286936e-05	-7.66650037653457e-05	0.999999996677055	1000.0346533747	999.9431148401	1	1	-3.40985e-21	1.75355e-18
921094	2	1	0.000473560407366423	0.000269287691110662	0	3.34517998194679e-05	8.90033279636777e-05	0.999999995479692	999.999533269905	1000.12802142233	1	1	-3.46944e-21	1.75433e-18
921112	2	1	-0.000254932512689543	-0.000247731004015761	0	-0.000442377505993467	0.000238415378414483	0.999999873730117	999.97465971427	999.838771284349	1	1	-3.38465e-21	1.7512e-18
921126	2	1	-0.000216384492067845	-0.000206387481915482	0	-0.000288895984160721	-0.000717612902085623	0.999999700785372	999.985304190105	999.969227662667	1	1	-3.17429e-21	1.7519e-18
921143	2	1	-0.000199913008849112	5.17121583430979e-05	0	-0.000178716352636889	0.00101041116449846	0.999999473564733	1000.02273626637	999.523809848635	1	1	-3.63358e-21	1.75278e-18
921163	2	1	0.000257043205485252	0.000370592546400261	0	-0.000833834394429625	-0.000365903620359339	0.999999585417286	999.995605449904	999.996141224054	1	1	-3.13393e-21	1.74855e-18
921178	2	1	5.96966841560284e-05	-0.000251793603471273	0	-2.5271301220155e-05	-8.00440799333391e-05	0.999999996477153	999.972067738243	1000.13897406925	1	1	-3.41082e-21	1.75383e-18
921183	2	1	0.000383602886398937	-0.000255126277082518	0	0.000225725632918023	-0.000380705984316471	0.999999902055441	999.985524559075	999.920514216566	1	1	-3.40149e-21	1.75588e-18
921184	2	1	-0.000149577388843657	-0.000163969643419359	0	3.37492271764526e-05	-0.000458802660548135	0.999999894180548	1000.00751113045	1000.14206526599	1	1	-3.32818e-21	1.75424e-18
921220	2	1	-0.000499847335752063	0.000478901162011713	0	6.1984308232019e-05	-0.000443714845899392	0.999999899637536	1000.03784433682	999.590319472958	1	1	-3.33815e-21	1.754e-18
921244	2	1	0.000314802351598087	4.74149557067732e-05	0	0.000193035999126892	-0.000107094558764634	0.999999975633929	1000.01935715276	1000.49130329123	1	1	-3.46278e-21	1.75552e-18
921307	2	1	0.00019136708363765	-0.000470082695487827	0	-9.33074580033652e-05	2.99960548054354e-05	0.999999995196978	999.990993201141	1000.08435770967	1	1	-3.42107e-21	1.75342e-18
921325	2	1	-0.000316371024600914	0.000144196132418339	0	-0.000571053192831987	-0.000423150172260205	0.999999747421059	1000.01294083622	999.694134454099	1	1	-3.18304e-21	1.75027e-18
921331	2	1	-0.000319641044072311	-0.000322908327530236	0	5.74055032314859e-05	-0.000918786846997482	0.999999576267579	999.993107048788	999.84589380752	1	1	-3.20978e-21	1.7543e-18
921356	2	1	0.000134154534243758	-8.21624315727743e-05	0	0.000285627349073525	0.00130285706369508	0.999999110489849	999.979602770836	999.876395960066	1	1	-3.82014e-21	1.756e-18
921374	2	1	-0.000141819226135653	0.000470711639859678	0	0.000413918812798496	0.0011123693517211	0.999999295652573	999.997964327353	1000.44108307678	1	1	-3.81221e-21	1.75684e-18
921404	2	1	-0.000336438716716236	0.000490060591543356	0	0.00044312877297089	-0.000134801924325264	0.99999989273266	1000.00349455311	1000.00967906043	1	1	-3.52241e-21	1.75702e-18
921434	2	1	-0.000494464881409057	0.000212728295814313	0	-0.000211629378141332	0.000537362723516665	0.999999833227141	1000.03844803896	1000.32270269328	1	1	-3.51531e-21	1.75268e-18
921478	2	1	-0.000339416134350234	-0.000174750554022496	0	0.000296539695744131	-0.000956150100241455	0.999999498920472	1000.00498391688	999.570651052863	1	1	-3.26415e-21	1.75596e-18
921521	2	1	-0.000475643526539171	-2.79654425662246e-05	0	-0.00075918535549009	-0.000665715074601675	0.999999490230387	999.994823913886	999.592168370348	1	1	-3.07054e-21	1.74878e-18
921553	2	1	4.1725176799623e-05	-0.000432188407678336	0	-0.000258008216195584	0.000621403310284182	0.999999773644818	999.989445424354	999.98419487066	1	1	-3.52589e-21	1.75297e-18
921603	2	1	4.73928975995852e-05	-0.000126839002491053	0	0.000150397959264442	0.000347060061185026	0.999999928464882	999.990232624604	999.704878988842	1	1	-3.56478e-21	1.75541e-18
921628	2	1	-0.000287311147228232	-0.000158562825723241	0	-1.79891083170892e-05	-0.000216723433101038	0.999999976353673	1000.00433051274	1000.42046322755	1	1	-3.37842e-21	1.75404e-18
921638	2	1	0.000340307193215386	-0.000138702342951658	0	-0.000100979443817387	-0.00063084379825171	0.999999795919607	999.999194502772	999.549768422785	1	1	-3.24816e-21	1.75356e-18
921640	2	1	0.000135975225481366	-0.000198586868044831	0	0.000268970080261818	9.58902041966539e-05	0.999999959230081	1000.01949246794	1000.10804227158	1	1	-3.5331e-21	1.75582e-18
921648	2	1	0.000163220061079744	-0.00031136622268535	0	0.000238417900442977	-0.000458006356612348	0.999999866693532	1000.01008711617	999.757519824865	1	1	-3.38371e-21	1.75576e-18
921662	2	1	-0.000479580443570521	0.000336395145215329	0	-0.000158033162215278	-0.000591713462744805	0.999999812450331	1000.02121527191	1000.34859606021	1	1	-3.24355e-21	1.75312e-18
921665	2	1	-0.000194101909099728	1.52544436777813e-05	0	5.49611275636222e-05	0.00141184187101941	0.999999001840405	1000.00816582313	999.672372101411	1	1	-3.78384e-21	1.75455e-18
921695	2	1	0.000393739058456695	0.000162401829761238	0	-4.22829086653785e-05	-0.000845267592188633	0.999999641867362	999.993341952963	999.70856637846	1	1	-3.20481e-21	1.75384e-18
921711	2	1	0.000211825776400526	0.000181323231051467	0	8.1229182187748e-05	0.0010155145930746	0.999999481065831	999.987566945878	999.904234810275	1	1	-3.7013e-21	1.7544e-18
921713	2	1	-0.000240165213533969	-0.000104004990599482	0	-2.85676292678984e-05	-0.000577634129072606	0.999999832761338	999.997739616161	999.992896842013	1	1	-3.28042e-21	1.75384e-18
921717	2	1	0.000482845722338823	-0.000279208442536198	0	9.21637603245856e-05	4.03007587105632e-05	0.999999994940845	999.973203787798	1000.20955070156	1	1	-3.47341e-21	1.75492e-18
921741	2	1	0.000189257329096554	9.15888367303275e-06	0	0.000146378296009093	0.000618483725177598	0.999999798025618	999.980591331673	1000.2984588814	1	1	-3.62787e-21	1.75517e-18
921747	2	1	0.000299099234095768	0.000143969935228805	0	0.000371794864827926	-0.000989917887617323	0.999999440915421	1000.0093554821	999.859907036844	1	1	-3.27592e-21	1.75653e-18
921790	2	1	-0.000265117451550501	-3.89882008022813e-05	0	0.000395748196720357	0.00171649273182976	0.99999844851683	1000.01482102965	1138.99488018754	1	1	-3.93801e-21	1.75665e-18
921796	2	1	-0.000355284675987111	-0.000232774854255879	0	-0.000258323882448579	0.00126994511405135	0.999999160253737	999.99128627436	999.932823888967	1	1	-3.67199e-21	1.75233e-18
921815	2	1	-0.000361752726830089	-0.000272122711679978	0	0.000295922859658905	-0.00116987967506971	0.999999271905338	999.985989102193	999.846427777858	1	1	-3.20374e-21	1.75581e-18
921853	2	1	0.000255008386894712	-3.91863986665131e-05	0	0.000216038740874992	-0.000776524733391388	0.999999675168247	999.99283739817	1000.12422202731	1	1	-3.292e-21	1.75549e-18
921870	2	1	0.000455606532745234	-0.000228545928940949	0	-0.000104072205836086	-0.000745223959293514	0.999999716905073	999.986005534565	1000.13172210156	1	1	-3.21646e-21	1.75354e-18
921877	2	1	-0.000331209785672575	0.000249034917905844	0	-4.08923039729898e-05	0.000672243979844753	0.9999997732079	999.995007865978	999.636377360663	1	1	-3.59169e-21	1.75395e-18
921902	2	1	-0.000141415205037992	7.13139974605204e-05	0	8.77885510722313e-05	-0.000551206429540908	0.999999844232309	999.99494457592	999.623071906426	1	1	-3.31865e-21	1.75471e-18
921904	2	1	-0.000442273466128892	0.000293400590376747	0	-0.000110458764587642	-0.00108640056285224	0.999999403766161	999.99156343043	999.6480096378	1	1	-3.11834e-21	1.75302e-18
921921	2	1	0.000367429638510497	-0.000482451362081804	0	0.000379787551314292	-0.000345606717837002	0.999999868158697	999.98812748305	1000.25426532001	1	1	-3.45108e-21	1.75663e-18
921973	2	1	-0.000203362047981326	0.000231219490344881	0	0.000249346645099582	0.000568403872869517	0.999999807371625	1000.00083892649	1000.37345905327	1	1	-3.64248e-21	1.75566e-18
921991	2	1	3.47395460764399e-05	-0.000400106707485581	0	3.98795713014381e-05	0.000198915219224457	0.999999979421177	999.950892261687	999.697215630062	1	1	-3.49741e-21	1.75419e-18
922030	2	1	0.000454394962103852	0.000347097586094587	0	8.64030458032159e-05	-3.25357599061712e-05	0.999999995737969	1000.01948444624	999.669016200953	1	1	-3.45391e-21	1.75495e-18
922031	2	1	0.000387523905757373	-0.000396009806943654	0	-0.000115694838150908	-0.000837226707507795	0.999999642833008	999.966310646133	999.8996995278	1	1	-3.18683e-21	1.75312e-18
922035	2	1	-8.92085222954121e-05	0.000288410256138599	0	-1.75942048192997e-05	1.71537127094928e-05	0.999999999698097	999.999622562786	999.547237554537	1	1	-3.43794e-21	1.754e-18
922055	2	1	-4.40352242004477e-06	-0.000229217171574536	0	6.09397726219294e-05	-0.000554672158509189	0.999999844312558	1000.00947606972	1000.25688310587	1	1	-3.31285e-21	1.75513e-18
922065	2	1	9.00699295026397e-05	0.000262233029440839	0	-0.000188980232034895	0.000556940800285184	0.999999827051694	1000.0322380633	999.959536537864	1	1	-3.52487e-21	1.75257e-18
922080	2	1	-0.000360778936118133	0.000399300655326174	0	0.000258917794440511	0.000350313019178717	0.999999905121178	1000.02308325314	1000.20032086463	1	1	-3.59335e-21	1.75587e-18
922116	2	1	-0.000447627797279249	0.000123504026912358	0	-0.00051695998565706	6.78095795617236e-05	0.999999864077108	1000.00406969662	999.982638288558	1	1	-3.32316e-21	1.75064e-18
922139	2	1	0.000273733833850293	0.000437747155774548	0	0.000147683797448558	-0.000437666444029108	0.999999893318784	1000.02509195977	1000.3287285846	1	1	-3.36454e-21	1.75505e-18
922151	2	1	0.000214852849153957	-0.000490769280341197	0	-0.00029955640783929	-0.000870250384240299	0.999999576465024	999.989561914485	999.792822504186	1	1	-3.13018e-21	1.75194e-18
922157	2	1	-0.00044906763804875	0.00023124984386913	0	0.000674902431480325	-0.000499452894308371	0.999999647526695	999.985995952461	999.61595706535	1	1	-3.49316e-21	1.75877e-18
922163	2	1	0.00022479393650926	0.000251908417718688	0	0.000369737904916614	-0.000123238314058147	0.999999924053097	999.991569934706	999.57909857253	1	1	-3.50671e-21	1.75683e-18
922191	2	1	0.000480899000950857	0.00032558995545573	0	0.000213714245971554	0.001239649586239	0.999999208797249	1000.01707491327	999.538824438299	1	1	-3.78664e-21	1.75535e-18
922208	2	1	-0.000182749802001891	0.000481052573069185	0	0.00031963987229033	-0.00122125934644794	0.999999203177663	1000.00684065715	1000.32797663245	1	1	-3.19592e-21	1.75597e-18
922305	2	1	0.000150230984061139	-2.12505849556677e-05	0	-0.000360510785056768	-0.000298631233183884	0.999999890425674	1000.00109152151	1000.38694527952	1	1	-3.27101e-21	1.75227e-18
922315	2	1	-0.00013618341928609	-0.000326231825048096	0	9.59302962192117e-05	0.000543107798297507	0.999999847915637	1000.01160073993	1000.30863090645	1	1	-3.59577e-21	1.75463e-18
922367	2	1	-0.000304062241328173	-0.000116794912031648	0	-0.000263741786398245	0.000318234076739284	0.999999914583667	999.999013231506	999.771261683317	1	1	-3.44986e-21	1.75253e-18
922372	2	1	0.000321182425887453	2.779732257574e-05	0	-6.16416388178921e-05	0.000439665890270498	0.999999901447102	999.980289649865	1000.45546135463	1	1	-3.5314e-21	1.75389e-18
922385	2	1	0.000259427032137605	1.33992035822317e-06	0	-0.000244063872842891	-0.000398388335161466	0.999999890859773	999.987653527327	999.546712633231	1	1	-3.27313e-21	1.75266e-18
922389	2	1	-9.38065503545138e-05	-2.43627795273871e-05	0	0.000176823789574898	0.000484152378383819	0.999999867164902	999.997049240771	999.825529962792	1	1	-3.60311e-21	1.75519e-18
922425	2	1	-0.000404928623140122	3.46739234247107e-05	0	-0.000390217581421708	0.00047987399154149	0.999999808725577	1000.00251888792	1000.28344001972	1	1	-3.45573e-21	1.75135e-18
922489	2	1	-0.000252851506236718	-0.000385303699980799	0	-0.000360535729299004	-0.000995234217950509	0.999999439761263	999.96776038472	1000.39227522094	1	1	-3.08004e-21	1.75161e-18
922500	2	1	-0.000302515207844856	-0.000489642655678635	0	0.000208840331756908	-0.00104913233116301	0.99999942785337	1000.00217947112	1000.25740744348	1	1	-3.2145e-21	1.75539e-18
922508	2	1	-0.000144329615851868	-0.000438244334059978	0	6.67923463124106e-05	0.000435525293789072	0.999999902928246	999.986559820032	999.703380977982	1	1	-3.56284e-21	1.75455e-18
922539	2	1	-0.000295494841739186	0.000165632889963158	0	0.000397346844052135	-0.00023356624057495	0.999999893781143	1000.01095534267	999.576528960476	1	1	-3.4842e-21	1.7566e-18
922545	2	1	-0.000296608834551459	-0.000223581674715811	0	0.000375336233030869	0.00174039497040551	0.999998415072774	1000.00040497995	1138.40184963879	1	1	-3.93904e-21	1.75686e-18
922564	2	1	-0.000191290044899414	0.000336930848516048	0	-0.000114152167954667	0.000945695628955509	0.999999546314427	1000.02219956308	999.948927013553	1	1	-3.63627e-21	1.75342e-18
922584	2	1	0.000214086147439008	7.52810519357716e-05	0	-0.000329350632673435	-0.000400795726675623	0.999999865445464	1000.02175926829	1000.41158319237	1	1	-3.25031e-21	1.75198e-18
922592	2	1	0.000396516226153609	-0.000284801560750059	0	-0.00049697452771404	0.000541250724444936	0.99999973003195	999.99666019213	999.546572798283	1	1	-3.44517e-21	1.75091e-18
922625	2	1	0.0003692426785884	-6.82316246888581e-05	0	0.000170295764249583	0.000138917386267439	0.999999975850656	1000.01119040764	1000.30252346429	1	1	-3.51706e-21	1.75505e-18
922635	2	1	-0.000313985981484022	-7.37327903683749e-05	0	-8.16745654743622e-05	-0.000896140312916441	0.99999959513082	999.997098787797	999.892114852119	1	1	-3.18168e-21	1.75396e-18
922666	2	1	0.000156635766932312	0.000471495298885904	0	0.000334983008927073	-0.0001696138890207	0.999999929508754	1000.02938815254	999.687345807904	1	1	-3.48456e-21	1.75637e-18
