,Simulation Number,Dipole.photonEnergy,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
848,848,33150,500000.0,0.01715,0.00243,0.81,553666000000.0,33.15,2900.0,0.58,33150.0,32.58162084000651,0.0602732033307473,0.0150150361061752,-0.0056402589046408,8.066407763208575e-05,3211262800.0,1.0174447785389358,0.5901179715525827,3267282568.3763227,9.426624666374957e-08,3.936654350560354e-08
849,849,33200,500000.0,0.01715,0.00243,0.81,552322000000.0,33.2,2838.0,0.5676,33200.0,30.520424567592272,0.0664323064637124,0.0161431655756373,-0.0059905233007339,3.790007811121948e-05,3134979672.0,1.0877961388274069,0.6174330883984361,3410218782.50401,9.202696429784341e-08,3.843139641108499e-08
850,850,33250,500000.0,0.01715,0.00243,0.81,550981000000.0,33.25,3065.0,0.613,33250.0,32.72157218619395,0.0514752803798937,0.0155803988255394,-0.0045248825473047,-8.489384997889604e-05,3377513530.0,1.016149218344374,0.6228994708451013,3432057733.457048,9.914651754105316e-08,4.140459426724888e-08
851,851,33300,500000.0,0.01715,0.00243,0.81,549643000000.0,33.3,2993.0,0.5986,33300.0,30.06688369338372,0.0650861605864789,0.0173181767472867,-0.0065346078629136,-0.0002367214361532,3290162998.0,1.1075308083001545,0.6629679418484724,3643956884.614199,9.658235281566172e-08,4.033377299462816e-08
852,852,33350,500000.0,0.01715,0.00243,0.81,548307000000.0,33.35,2938.0,0.5876,33350.0,32.414537257209304,0.0571676072275404,0.0164847646571009,-0.0046187308887325,-0.0001166276171341,3221851932.0,1.028859358236948,0.6045577589000306,3314832511.0919905,9.457708940420265e-08,3.94963545959835e-08
853,853,33400,500000.0,0.01715,0.00243,0.81,546975000000.0,33.4,2949.0,0.5898,33400.0,31.934882161011046,0.0550354017453336,0.0166509238783873,-0.0049250035492375,-0.0001661947982257,3226058550.0,1.0458782916937674,0.616859016440984,3374064605.178072,9.470057418720084e-08,3.9547923097480313e-08
854,854,33450,500000.0,0.01715,0.00243,0.81,545645000000.0,33.45,2961.0,0.5922000000000001,33450.0,32.78027150064008,0.0612552024214965,0.0156112973996778,-0.0048508026437944,0.0002472143487036,3231309690.0000005,1.020430840523906,0.6042991437582572,3297328062.959743,9.485472079223917e-08,3.961229628776048e-08
855,855,33500,500000.0,0.01715,0.00243,0.81,544318000000.0,33.5,2980.0,0.596,33500.0,31.56351702089887,0.0536682738836355,0.0155421559653284,-0.0055502359404462,-6.058102506034136e-05,3244135280.0,1.061351939260094,0.632565755799016,3443169270.650088,9.52312144976276e-08,3.976952388891477e-08
856,856,33550,500000.0,0.01715,0.00243,0.81,542995000000.0,33.55,2953.0,0.5906,33550.0,31.8505982078932,0.0573960734968565,0.0165164839810027,-0.0059381173299885,-0.0002705722966367,3206928470.0,1.0533554120715276,0.6221117063694441,3378035460.000763,9.413901290981881e-08,3.931340939570988e-08
857,857,33600,500000.0,0.01715,0.00243,0.81,541674000000.0,33.6,3062.0,0.6124,33600.0,31.443879918988387,0.0520359289896967,0.016687869885911,-0.0056686148693521,0.0001373429520393,3317211576.0000005,1.068570420907554,0.654392525763786,3544674170.0057306,9.73763606824896e-08,4.0665358756653535e-08
858,858,33650,500000.0,0.01715,0.00243,0.81,540355000000.0,33.65,2875.0,0.575,33650.0,32.329189419033355,0.0581037819511466,0.0153930237516695,-0.0053641071153458,-0.0002458735999292,3107041249.9999995,1.0408550478592895,0.5984916525190914,3233979568.9695363,9.120683516370717e-08,3.8088902142119846e-08
859,859,33700,500000.0,0.01715,0.00243,0.81,539040000000.0,33.7,2968.0,0.5936,33700.0,32.32205428924499,0.0533232861306487,0.0150512687794879,-0.0053183422725535,-6.258146093352678e-05,3199741440.0,1.042631749158763,0.6189062063006417,3336152014.44298,9.392803847858893e-08,3.9225304327145856e-08
860,860,33750,500000.0,0.01715,0.00243,0.81,537728000000.0,33.75,3039.0,0.6078,33750.0,33.170306537322176,0.0491433899605214,0.017473442290447,-0.005757400741985,2.547547778862805e-05,3268310784.0,1.0174762769233252,0.618422081113997,3325428688.332673,9.594088361075173e-08,4.006588892947946e-08
861,861,33800,500000.0,0.01715,0.00243,0.81,536418000000.0,33.8,2955.0,0.5910000000000001,33800.0,32.65284177866124,0.0512070546620174,0.0141408097626862,-0.0064702044154308,9.531801926589118e-05,3170230380.0000005,1.0351319566338153,0.6117629863705849,3281606776.2293644,9.306174473854724e-08,3.8863531249157206e-08
862,862,33850,500000.0,0.01715,0.00243,0.81,535111000000.0,33.85,2928.0,0.5856,33850.0,32.02877393824747,0.0582399699340524,0.0176445661401982,-0.0057998554516711,6.132622904924274e-05,3133610016.0,1.0568621847737265,0.6188984954034941,3311793927.7385907,9.19867582049816e-08,3.8414605937719895e-08
863,863,33900,500000.0,0.01715,0.00243,0.81,533808000000.0,33.9,2946.0,0.5892,33900.0,32.70544845554832,0.0582567427860429,0.0175540646572839,-0.0057075652162838,-0.0002807864202929,3145196735.9999995,1.03652454257202,0.6107202604834341,3260073608.081409,9.232688502535386e-08,3.855664635775877e-08
864,864,33950,500000.0,0.01715,0.00243,0.81,532507000000.0,33.95,2914.0,0.5828,33950.0,32.46927062965551,0.0523905439132814,0.0169122722873992,-0.0057098707298253,-0.0001237964289583,3103450796.0,1.0456040231772894,0.6093780247077243,3244980638.030361,9.110143780339181e-08,3.8044887132325e-08
865,865,34000,500000.0,0.01715,0.00243,0.81,531208000000.0,34.0,2904.0,0.5808,34000.0,32.96845906881208,0.0510259597182401,0.0154645512199287,-0.0063310638855239,-5.975359348182533e-05,3085256064.0,1.0312887214120283,0.598972489396106,3181789781.471267,9.056733355795517e-08,3.782183976639444e-08
866,866,34050,500000.0,0.01715,0.00243,0.81,529913000000.0,34.05,2924.0,0.5848,34050.0,32.27466915657715,0.0545599552438988,0.0183809382420035,-0.0062488231671296,-0.0002563967658972,3098931224.0,1.055006941660967,0.6169680594833336,3269393953.049917,9.096876629205784e-08,3.798948215962557e-08
867,867,34100,500000.0,0.01715,0.00243,0.81,528620000000.0,34.1,3017.0,0.6034,34100.0,33.394092644317425,0.0553970462081294,0.016688861103299,-0.0051689570818008,-0.0001291139984694,3189693080.0000005,1.0211386895041958,0.6161550852468319,3257119011.6318026,9.363307003741178e-08,3.910212250562072e-08
868,868,34150,500000.0,0.01715,0.00243,0.81,527331000000.0,34.15,2885.0,0.577,34150.0,32.299434723783634,0.0646428871180512,0.0161617572421339,-0.0052184714525262,0.0002245810479018,3042699870.0,1.0572940452996131,0.6100586641378769,3217028454.184908,8.931810142389429e-08,3.730014771972236e-08
869,869,34200,500000.0,0.01715,0.00243,0.81,526044000000.0,34.2,3016.0,0.6032,34200.0,31.42840828586486,0.0533535483880618,0.0179793426261487,-0.0060559501389957,-1.7238458270977267e-05,3173097408.0,1.088187466858819,0.6563946800092395,3452924830.507805,9.314590601262293e-08,3.889867785331984e-08
870,870,34250,500000.0,0.01715,0.00243,0.81,524760000000.0,34.25,2986.0,0.5972,34250.0,34.17512044076284,0.0493494318049092,0.0159638923729553,-0.0056551115175283,0.0001731336109201,3133866719.9999995,1.0021910547284525,0.5985084978838316,3140733193.495195,9.199429372109805e-08,3.84177528459032e-08
871,871,34300,500000.0,0.01715,0.00243,0.81,523478000000.0,34.3,2979.0,0.5958,34300.0,32.42062249463925,0.0574968634411372,0.0167308590244788,-0.0054694653022292,2.7997302100118308e-05,3118881924.0,1.0579685817467417,0.6303376810047087,3299679085.7698293,9.155441677426518e-08,3.823405575837221e-08
872,872,34350,500000.0,0.01715,0.00243,0.81,522200000000.0,34.35,2958.0,0.5916,34350.0,33.70337714497873,0.059005109895632,0.0155672927010108,-0.0049041401438467,2.043838479274488e-05,3089335200.0,1.0191856991731052,0.6029502596308091,3148606255.7920847,9.068707612164413e-08,3.787184547904096e-08
873,873,34400,500000.0,0.01715,0.00243,0.81,520924000000.0,34.4,2880.0,0.5760000000000001,34400.0,32.97514676688297,0.0540465068620399,0.0198511222089304,-0.0057226466917741,0.0001411139050409,3000522240.0000005,1.0432099133080437,0.6008889100654331,3130174545.869257,8.80799819921018e-08,3.6783096450558646e-08
874,874,34450,500000.0,0.01715,0.00243,0.81,519651000000.0,34.45,2902.0,0.5804,34450.0,34.194503532591625,0.0602089979178682,0.0164086949037289,-0.0056479981281008,-4.772370891865551e-05,3016054404.0,1.0074718577845372,0.5847366662581454,3038589933.5771146,8.853592686302477e-08,3.6973503666636424e-08
875,875,34500,500000.0,0.01715,0.00243,0.81,518381000000.0,34.5,2964.0,0.5928,34500.0,34.11796826701175,0.0589667997953289,0.019204763878023,-0.0062616000993436,-0.0001509395451366,3072962568.0,1.0111973764087716,0.5994378047351198,3107371686.563961,9.020645941016017e-08,3.767113505137704e-08
876,876,34550,500000.0,0.01715,0.00243,0.81,517114000000.0,34.55,2867.0,0.5734,34550.0,32.11891730107163,0.0623076688840936,0.0163297102741123,-0.0054956335054824,-8.048885723800495e-06,2965131676.0,1.075690057548959,0.6168006789985732,3189562663.196681,8.704109609475536e-08,3.6349247132030784e-08
877,877,34600,500000.0,0.01715,0.00243,0.81,515849000000.0,34.6,2901.0,0.5801999999999999,34600.0,32.37613762139517,0.0550564140351059,0.015644876640382,-0.0058938303333239,0.0002271848944445,2992955897.9999995,1.0686883162102458,0.6200529610651846,3198536999.1251435,8.785787290115028e-08,3.6690341434830464e-08
878,878,34650,500000.0,0.01715,0.00243,0.81,514588000000.0,34.65,2880.0,0.5760000000000001,34650.0,32.87843320007232,0.0603150308507335,0.0145058350526201,-0.0055955779416419,-0.0001807269260669,2964026880.0000005,1.0538823364588974,0.6070362258003249,3123735573.621376,8.700866493644309e-08,3.633570355042208e-08
879,879,34700,500000.0,0.01715,0.00243,0.81,513329000000.0,34.7,2904.0,0.5808,34700.0,28.84703445035848,0.0518993171393944,0.0157960419877219,-0.0048682795546714,-0.0001712320399545,2981414832.0,1.2028966117717792,0.6986423521170493,3586333799.6989284,8.751908624864755e-08,3.654886068252641e-08
880,880,34750,500000.0,0.01715,0.00243,0.81,512072000000.0,34.75,2960.0,0.592,34750.0,32.32774196496757,0.0569587957593601,0.0138422851326929,-0.0058429035818608,7.590959902251571e-05,3031466240.0,1.0749281542044398,0.6363574672890283,3258608409.896273,8.898833951947796e-08,3.7162435794021094e-08
881,881,34800,500000.0,0.01715,0.00243,0.81,510819000000.0,34.8,2872.0,0.5744,34800.0,34.4193045042266,0.05157961560009,0.017040908100768,-0.0053228124526953,-0.0001949045358132,2934144336.0,1.0110605226124385,0.5807531641885845,2966597505.776486,8.6131466326711e-08,3.5969376487923764e-08
882,882,34850,500000.0,0.01715,0.00243,0.81,509568000000.0,34.85,2954.0,0.5908,34850.0,33.73036687196145,0.0458482435869913,0.0157368152769358,-0.004779500280975,9.857791065739255e-05,3010527744.0,1.0331936243767703,0.6104107932817959,3110458071.110182,8.837369240037454e-08,3.690575290474592e-08
883,883,34900,500000.0,0.01715,0.00243,0.81,508320000000.0,34.9,2900.0,0.58,34900.0,34.15014966794115,0.0480066513861094,0.0160928221061455,-0.0052141350889902,-0.0001264691338977,2948256000.0,1.021957453754962,0.5927353231778779,3012992194.777789,8.65457125850552e-08,3.614236993922038e-08
884,884,34950,500000.0,0.01715,0.00243,0.81,507075000000.0,34.95,2952.0,0.5904,34950.0,34.22783625283046,0.0515989288692847,0.0179830823937876,-0.0057715768324149,3.137034621986074e-05,2993770800.0,1.0210987262482836,0.6028566879769865,3056935550.5593047,8.788179425474951e-08,3.670033123542724e-08
885,885,35000,500000.0,0.01715,0.00243,0.81,505833000000.0,35.0,2935.0,0.587,35000.0,33.27817382346984,0.0545027376644651,0.0186319171845969,-0.0061880544907505,0.0001163565670962,2969239710.0,1.051740404556569,0.6173716174747059,3122869373.82083,8.716168695587923e-08,3.639960710231521e-08
886,886,35050,500000.0,0.01715,0.00243,0.81,504593000000.0,35.05,2961.0,0.5922000000000001,35050.0,34.77609414738254,0.055547351082637,0.0161840598002752,-0.0064643724221661,8.069438279189166e-07,2988199746.0000005,1.0078762684347655,0.5968643261670681,3011735609.3361945,8.771825661138349e-08,3.6632036252013535e-08
887,887,35100,500000.0,0.01715,0.00243,0.81,503356000000.0,35.1,2886.0,0.5772,35100.0,34.6093488727056,0.054409153818678,0.0160297006250927,-0.005844557680792,-0.0001540335615778,2905370832.0,1.0141768378567029,0.5853828708108889,2946559803.1988573,8.528682345741847e-08,3.561664503379778e-08
888,888,35150,500000.0,0.01715,0.00243,0.81,502122000000.0,35.15,2802.0,0.5604,35150.0,34.65075191287906,0.0620735315220556,0.0172878096743771,-0.0058541571412103,-6.272474595394739e-05,2813891688.0,1.0144080015457146,0.5684742440662186,2854434243.790178,8.260146380610226e-08,3.4495211527287085e-08
889,889,35200,500000.0,0.01715,0.00243,0.81,500890000000.0,35.2,2870.0,0.5740000000000001,35200.0,34.71418128875666,0.0516119194208375,0.0141009436401211,-0.0056079995014709,-0.000268998739926,2875108600.0000005,1.013994819788554,0.58203302655863,2915345226.7295218,8.439847915052849e-08,3.524566341478963e-08
890,890,35250,500000.0,0.01715,0.00243,0.81,499662000000.0,35.25,2926.0,0.5852,35250.0,34.9483494847882,0.0553420543516103,0.0160415735227295,-0.0047387212547512,0.0001140804334868,2924022024.0000005,1.0086313236435702,0.5902510505962173,2949260204.430072,8.583432703315973e-08,3.5845288096364755e-08
891,891,35300,500000.0,0.01715,0.00243,0.81,498436000000.0,35.3,2842.0,0.5684,35300.0,34.011221930006286,0.0539419260855848,0.0173528443354392,-0.0047754864564333,-0.0002049247207722,2833110224.0,1.037892730600681,0.5899382280734273,2940464506.480068,8.316562169909444e-08,3.4730809602149724e-08
892,892,35350,500000.0,0.01715,0.00243,0.81,497212000000.0,35.35,2888.0,0.5776,35350.0,34.782299925922416,0.0531591032408202,0.0166893244076073,-0.0049231348225934,-0.0002240309647013,2871896512.0,1.0163215220179989,0.5870273111175962,2918770234.154022,8.430418868021451e-08,3.520628675524129e-08
893,893,35400,500000.0,0.01715,0.00243,0.81,495992000000.0,35.4,2908.0,0.5816,35400.0,35.16079672429623,0.0528077861489311,0.0171562958530743,-0.0050598586814,-1.9007230024425247e-05,2884689472.0,1.006803124445086,0.5855566971772621,2904314373.463446,8.467972453574134e-08,3.5363114348549896e-08
894,894,35450,500000.0,0.01715,0.00243,0.81,494774000000.0,35.45,2909.0,0.5818,35450.0,35.08271111168142,0.0547359823990498,0.0175690009167416,-0.0055075646036944,0.0001724377699389,2878595132.0,1.0104692276246658,0.5878909966320305,2908731799.6761627,8.450082589259924e-08,3.528840445537393e-08
895,895,35500,500000.0,0.01715,0.00243,0.81,493558000000.0,35.5,2880.0,0.5760000000000001,35500.0,34.63271660130704,0.0580479930757022,0.0172899688330522,-0.0057737804069234,3.7869247234912135e-05,2842894080.0000005,1.0250423150074297,0.5904243734442794,2914086729.084117,8.345282565606075e-08,3.485074889608623e-08
896,896,35550,500000.0,0.01715,0.00243,0.81,492346000000.0,35.55,2946.0,0.5892,35550.0,34.467900719086174,0.0568311119442677,0.0168434767518025,-0.0054981171828157,-2.61388099728454e-05,2900902631.9999995,1.03139440634151,0.6076975842164178,2991974747.986164,8.515565996518015e-08,3.556186982521262e-08
897,897,35600,500000.0,0.01715,0.00243,0.81,491136000000.0,35.6,2874.0,0.5748,35600.0,34.93054619991017,0.060682615053267,0.0159330520652747,-0.0055139866725286,-9.596419530089152e-06,2823049728.0,1.0191652829090765,0.5858162046161369,2877154274.7035103,8.28702970070463e-08,3.4607479006636964e-08
898,898,35650,500000.0,0.01715,0.00243,0.81,489929000000.0,35.65,2786.0,0.5571999999999999,35650.0,34.797965347534046,0.048972867928036,0.0161263964659234,-0.005986278111503,7.733396030415582e-05,2729884387.9999995,1.0244851859571822,0.5708431456153419,2796726114.8817883,8.013543926791881e-08,3.346537459514988e-08
899,899,35700,500000.0,0.01715,0.00243,0.81,488725000000.0,35.7,2869.0,0.5738,35700.0,34.57065495288407,0.0520973969062188,0.0169240884755629,-0.0048132298054215,5.358826600891663e-05,2804304050.0,1.0326677365139627,0.5925447472117117,2895914315.8104386,8.232001980574492e-08,3.437767764982212e-08
900,900,35750,500000.0,0.01715,0.00243,0.81,487523000000.0,35.75,2925.0,0.585,35750.0,35.035615750413854,0.0561362306916933,0.0183777880354369,-0.005408185038452,-0.0002227646052927,2852009550.0,1.020390229607359,0.5969282843203051,2910162679.5668807,8.372040921959714e-08,3.4962494514143094e-08
901,901,35800,500000.0,0.01715,0.00243,0.81,486324000000.0,35.8,2896.0,0.5792,35800.0,35.012121583728,0.053997614724248,0.01660895579529,-0.0043127658442774,0.0002174104304101,2816788608.0,1.0225030184014374,0.5922337482581126,2880174853.878783,8.268650255636746e-08,3.4530724574432365e-08
902,902,35850,500000.0,0.01715,0.00243,0.81,485127000000.0,35.85,2786.0,0.5571999999999999,35850.0,34.87203510008112,0.0584689748936217,0.0185961255234638,-0.0052026280685338,0.0001168963969661,2703127643.9999995,1.0280443884938797,0.5728263332687896,2778935205.796881,7.934999815427879e-08,3.3137366396398825e-08
903,903,35900,500000.0,0.01715,0.00243,0.81,483934000000.0,35.9,2983.0,0.5966,35900.0,35.22428282008332,0.0531977722771406,0.0159805079703953,-0.0049679038404604,-0.000146152944666,2887150244.0,1.0191832771547988,0.6080447431505531,2942535247.3181973,8.47519602121037e-08,3.5393280701797404e-08
904,904,35950,500000.0,0.01715,0.00243,0.81,482742000000.0,35.95,2859.0,0.5718,35950.0,35.68852466315002,0.0539685114425673,0.0187134279625689,-0.0059652679210873,0.000159407864564,2760318756.0,1.0073265941732796,0.5759893465482813,2780542491.314104,8.10288366071037e-08,3.3838466411845046e-08
905,905,36000,500000.0,0.01715,0.00243,0.81,481554000000.0,36.0,2867.0,0.5734,36000.0,34.39142435704707,0.0543276549540676,0.0163571193076056,-0.0052439881554073,-1.6382007990316288e-05,2761230636.0,1.046772579880755,0.600219397303625,2890380516.491498,8.105560473863368e-08,3.384964505586379e-08
906,906,36050,500000.0,0.01715,0.00243,0.81,480368000000.0,36.05,2844.0,0.5688000000000001,36050.0,35.76691730895982,0.0560098264048592,0.0169288457182225,-0.0058501005566771,9.493896994026384e-05,2732333184.0000005,1.0079146516484736,0.5733018538576519,2753958649.338925,8.020732339019162e-08,3.34953941358335e-08
907,907,36100,500000.0,0.01715,0.00243,0.81,479185000000.0,36.1,2804.0,0.5608,36100.0,34.78073110566038,0.0582677924028949,0.0177393755515152,-0.0056537227580172,-0.0001071185836688,2687269480.0,1.0379310282561862,0.5820717206460693,2789200374.577867,7.888448359120467e-08,3.294296277953352e-08
908,908,36150,500000.0,0.01715,0.00243,0.81,478005000000.0,36.15,2784.0,0.5568,36150.0,35.6500687637963,0.0600292840804674,0.0193966549708854,-0.0054757179868311,-6.388912036431895e-05,2661531840.0,1.0140232895346164,0.5646081676128744,2698855271.5979204,7.812895815716584e-08,3.2627447672893374e-08
909,909,36200,500000.0,0.01715,0.00243,0.81,476827000000.0,36.2,2873.0,0.5746,36200.0,34.73089576473285,0.0521470110527075,0.0180346105469046,-0.0050245934017308,-4.315002035932093e-05,2739847942.0,1.0422996356102896,0.5989053706216725,2855742511.574202,8.042791823881202e-08,3.358751678856097e-08
